Date,Open,High,Low,Close,Adj Close,Volume
2019-11-18,1971.250000,1971.250000,1971.250000,1971.250000,1971.250000,0
2019-11-19,1970.500000,1970.500000,1970.103027,1973.750000,1973.750000,600
2019-11-20,1985.000000,1985.000000,1984.897949,1980.750000,1980.750000,50
2019-11-21,1979.750000,1979.750000,1979.750000,1979.750000,1979.750000,0
2019-11-22,1990.750000,1990.750000,1990.750000,1990.750000,1990.750000,0
2019-11-25,1981.750000,1981.750000,1981.750000,1981.750000,1981.750000,0
2019-11-26,1993.500000,1993.500000,1993.500000,1993.500000,1993.500000,0
2019-11-27,1980.750000,1980.750000,1980.750000,1980.750000,1980.750000,0
2019-11-28,1979.250000,1979.250000,1979.250000,1979.250000,1979.250000,0
2019-11-29,1984.750000,1984.750000,1984.750000,1984.750000,1984.750000,0
2019-12-02,1983.250000,1983.250000,1983.250000,1983.250000,1983.250000,0
2019-12-03,1986.250000,1986.250000,1986.250000,1986.250000,1986.250000,0
2019-12-04,1963.250000,1963.250000,1963.250000,1963.250000,1963.250000,0
2019-12-05,1951.750000,1951.750000,1951.750000,1951.750000,1951.750000,0
2019-12-06,1956.750000,1956.750000,1956.750000,1956.750000,1956.750000,0
2019-12-09,1958.500000,1958.500000,1958.500000,1958.500000,1958.500000,0
2019-12-10,1955.000000,1955.000000,1955.000000,1955.000000,1955.000000,0
2019-12-11,1963.000000,1963.000000,1963.000000,1963.000000,1963.000000,0
2019-12-12,1959.250000,1959.250000,1959.250000,1959.250000,1959.250000,0
2019-12-13,1936.000000,1936.000000,1935.916016,1941.000000,1941.000000,632
2019-12-16,1930.500000,1930.500000,1930.402954,1931.250000,1931.250000,632
2019-12-17,1951.500000,1952.000000,1951.500000,1962.750000,1962.750000,10000
2019-12-18,1975.000000,1975.500000,1975.000000,1974.500000,1974.500000,50
2019-12-19,1973.500000,1973.500000,1966.000000,1974.000000,1974.000000,6013
2019-12-20,1968.500000,1968.500000,1968.500000,1968.500000,1968.500000,0
2019-12-23,1985.500000,1985.500000,1985.500000,1985.500000,1985.500000,0
2019-12-24,1982.000000,1982.000000,1982.000000,1982.000000,1982.000000,0
2019-12-27,1973.500000,1973.500000,1973.500000,1973.500000,1973.500000,0
2019-12-30,1958.250000,1958.250000,1958.250000,1958.250000,1958.250000,0
2019-12-31,1957.250000,1957.250000,1957.250000,1957.250000,1957.250000,0
2020-01-02,1973.500000,1973.500000,1973.500000,1973.500000,1973.500000,0
2020-01-03,1992.250000,1992.250000,1992.250000,1992.250000,1992.250000,0
2020-01-06,1988.500000,1988.500000,1988.500000,1981.250000,1981.250000,775
2020-01-07,1985.500000,1985.897949,1977.000000,1977.250000,1977.250000,1916
2020-01-08,1974.000000,1974.000000,1974.000000,1974.000000,1974.000000,0
2020-01-09,1969.750000,1969.750000,1969.750000,1969.750000,1969.750000,0
2020-01-10,1980.750000,1980.750000,1980.750000,1980.750000,1980.750000,0
2020-01-13,1989.000000,1989.000000,1989.000000,1989.750000,1989.750000,3198
2020-01-14,1996.000000,1996.000000,1996.000000,1996.000000,1996.000000,0
2020-01-15,2006.000000,2007.500000,2006.000000,2003.250000,2003.250000,48
2020-01-16,1994.250000,1994.250000,1994.250000,1994.250000,1994.250000,0
2020-01-17,1996.500000,1996.500000,1996.500000,1996.500000,1996.500000,0
2020-01-20,1997.000000,1997.000000,1997.000000,1997.000000,1997.000000,0
2020-01-21,1997.750000,1997.750000,1997.750000,1997.750000,1997.750000,0
2020-01-22,1990.000000,1990.000000,1990.000000,1990.000000,1990.000000,0
2020-01-23,2000.500000,2000.500000,2000.500000,2000.500000,2000.500000,0
2020-01-24,2007.000000,2007.000000,2007.000000,2007.000000,2007.000000,0
2020-01-27,2016.250000,2016.250000,2016.250000,2016.250000,2016.250000,0
2020-01-28,2016.500000,2016.500000,2016.500000,2016.500000,2016.500000,0
2020-01-29,2014.000000,2014.123047,2014.000000,2017.500000,2017.500000,498
2020-01-30,2007.500000,2007.500000,2007.500000,2007.500000,2007.500000,0
2020-01-31,2002.500000,2002.500000,2002.500000,2002.500000,2002.500000,0
2020-02-03,2019.750000,2019.750000,2019.750000,2019.750000,2019.750000,0
2020-02-04,2009.250000,2009.250000,2009.250000,2009.250000,2009.250000,0
2020-02-05,2008.250000,2008.250000,2008.250000,2008.250000,2008.250000,0
2020-02-06,2012.000000,2012.000000,2012.000000,2015.250000,2015.250000,49
2020-02-07,2024.250000,2024.250000,2024.250000,2024.250000,2024.250000,0
2020-02-10,2024.250000,2024.250000,2024.250000,2024.250000,2024.250000,0
2020-02-11,2024.250000,2024.250000,2024.250000,2024.250000,2024.250000,0
2020-02-12,2009.250000,2009.250000,2009.250000,2009.250000,2009.250000,0
2020-02-13,2019.000000,2019.375977,2019.000000,2002.000000,2002.000000,296
2020-02-14,2007.500000,2007.500000,2007.500000,2007.500000,2007.500000,0
2020-02-17,2006.750000,2006.750000,2006.750000,2006.750000,2006.750000,0
2020-02-18,2012.250000,2012.250000,2012.250000,2012.250000,2012.250000,0
2020-02-19,2017.500000,2017.500000,2017.500000,2016.750000,2016.750000,48
2020-02-20,2030.500000,2030.500000,2030.500000,2030.500000,2030.500000,0
2020-02-21,2031.500000,2031.500000,2031.500000,2031.500000,2031.500000,0
2020-02-24,2041.000000,2041.000000,2041.000000,2041.000000,2041.000000,0
2020-02-25,2040.250000,2040.250000,2040.250000,2040.250000,2040.250000,0
2020-02-26,2045.250000,2045.250000,2045.250000,2045.250000,2045.250000,0
2020-02-27,2062.500000,2065.000000,2062.089111,2059.000000,2059.000000,2865
2020-02-28,2064.500000,2069.250977,2063.500000,2064.250000,2064.250000,482
2020-03-02,2079.500000,2079.500000,2069.145020,2070.500000,2070.500000,990
2020-03-03,2081.000000,2081.000000,2081.000000,2081.000000,2081.000000,0
2020-03-04,2087.500000,2087.500000,2087.395996,2079.500000,2079.500000,958
2020-03-05,2069.000000,2075.000000,2069.000000,2072.000000,2072.000000,194
2020-03-06,2089.500000,2090.605957,2089.500000,2085.500000,2085.500000,476
2020-03-09,2115.000000,2122.000000,2115.000000,2065.750000,2065.750000,34132
2020-03-10,2040.500000,2040.500000,2040.500000,2051.500000,2051.500000,1469
2020-03-11,2025.500000,2025.500000,2024.000000,2016.000000,2016.000000,476
2020-03-12,2015.500000,2015.500000,2015.500000,2015.500000,2015.500000,0
2020-03-13,1980.500000,1983.500000,1958.500000,2009.250000,2009.250000,5640
2020-03-16,1996.000000,1996.000000,1996.000000,1986.500000,1986.500000,26
2020-03-17,1970.500000,2041.500000,1970.500000,1987.750000,1987.750000,2591
2020-03-18,1963.500000,1963.500000,1922.000000,1954.500000,1954.500000,121
2020-03-19,1893.000000,1933.000000,1889.520996,1945.500000,1945.500000,6908
2020-03-20,1987.500000,2038.000000,1979.000000,2007.250000,2007.250000,714
2020-03-23,2002.500000,2088.872070,1993.129028,2093.500000,2093.500000,10457
2020-03-24,2122.500000,2122.500000,2024.500000,2066.000000,2066.000000,3101
2020-03-25,2063.000000,2063.000000,2063.000000,2086.000000,2086.000000,112
2020-03-26,2091.000000,2091.000000,2091.000000,2091.000000,2091.000000,0
2020-03-27,2068.750000,2068.750000,2068.750000,2068.750000,2068.750000,0
2020-03-30,2065.250000,2065.250000,2065.250000,2065.250000,2065.250000,0
2020-03-31,2019.500000,2027.500000,2018.000000,2034.500000,2034.500000,3306
2020-04-01,2045.000000,2045.000000,2045.000000,2045.000000,2045.000000,0
2020-04-02,2046.500000,2046.500000,2046.500000,2046.500000,2046.500000,0
2020-04-03,2087.000000,2087.000000,2087.000000,2082.000000,2082.000000,95
2020-04-06,2069.500000,2069.500000,2069.500000,2083.250000,2083.250000,2
2020-04-07,2075.250000,2075.250000,2075.250000,2075.250000,2075.250000,0
2020-04-08,2055.500000,2055.500000,2055.500000,2064.750000,2064.750000,23
2020-04-09,2086.000000,2094.500000,2083.500000,2076.750000,2076.750000,1724
2020-04-14,2045.500000,2045.500000,2045.500000,2064.500000,2064.500000,23
2020-04-15,2103.000000,2103.000000,2093.000000,2079.250000,2079.250000,92
2020-04-16,2080.500000,2080.500000,2080.500000,2080.500000,2080.500000,0
2020-04-17,2060.500000,2060.500000,2057.000000,2067.500000,2067.500000,140
2020-04-20,2059.000000,2059.000000,2059.000000,2059.000000,2059.000000,0
2020-04-21,2077.273926,2077.273926,2077.273926,2079.750000,2079.750000,36443
2020-04-22,2072.250000,2072.250000,2072.250000,2072.250000,2072.250000,0
2020-04-23,2083.250000,2083.250000,2083.250000,2083.250000,2083.250000,0
2020-04-24,2092.000000,2092.000000,2092.000000,2092.000000,2092.000000,0
2020-04-27,2084.500000,2084.500000,2084.500000,2084.500000,2084.500000,0
2020-04-28,2091.731934,2091.731934,2091.731934,2082.500000,2082.500000,2390
2020-04-29,2094.250000,2094.250000,2094.250000,2094.250000,2094.250000,0
2020-04-30,2087.500000,2087.500000,2087.500000,2077.000000,2077.000000,71
2020-05-01,2104.000000,2104.000000,2090.957031,2086.000000,2086.000000,309
2020-05-04,2109.000000,2109.299072,2109.000000,2090.500000,2090.500000,284
2020-05-05,2089.000000,2089.000000,2089.000000,2089.000000,2089.000000,0
2020-05-06,2087.704102,2087.704102,2087.704102,2098.500000,2098.500000,560
2020-05-07,2109.750000,2109.750000,2109.750000,2109.750000,2109.750000,0
2020-05-11,2099.750000,2099.750000,2099.750000,2099.750000,2099.750000,0
2020-05-12,2103.000000,2115.000000,2103.000000,2100.250000,2100.250000,442
2020-05-13,2113.500000,2113.500000,2113.500000,2113.500000,2113.500000,0
2020-05-14,2125.500000,2125.500000,2125.500000,2127.500000,2127.500000,254
2020-05-15,2131.000000,2131.794922,2131.000000,2131.500000,2131.500000,936
2020-05-18,2153.172119,2153.172119,2146.897949,2130.000000,2130.000000,4421
2020-05-19,2113.827881,2113.827881,2113.827881,2130.750000,2130.750000,2448
2020-05-20,2140.500000,2140.500000,2140.000000,2133.750000,2133.750000,100
2020-05-21,2149.250000,2149.250000,2149.250000,2149.250000,2149.250000,0
2020-05-22,2146.750000,2146.750000,2146.750000,2146.750000,2146.750000,0
2020-05-26,2134.500000,2134.500000,2134.500000,2126.500000,2126.500000,28
2020-05-27,2143.000000,2143.000000,2143.000000,2143.000000,2143.000000,0
2020-05-28,2137.750000,2137.750000,2137.750000,2137.750000,2137.750000,0
2020-05-29,2146.500000,2146.500000,2146.500000,2146.500000,2146.500000,0
2020-06-01,2130.750000,2130.750000,2130.750000,2130.750000,2130.750000,0
2020-06-02,2131.500000,2131.500000,2131.500000,2122.750000,2122.750000,100
2020-06-03,2111.000000,2111.000000,2111.000000,2111.000000,2111.000000,0
2020-06-04,2108.250000,2108.250000,2108.250000,2108.250000,2108.250000,0
2020-06-05,2081.000000,2081.000000,2081.000000,2081.000000,2081.000000,0
2020-06-08,2085.000000,2085.602051,2085.000000,2090.250000,2090.250000,1536
2020-06-09,2099.750000,2099.750000,2099.750000,2099.750000,2099.750000,0
2020-06-10,2101.500000,2103.000000,2101.500000,2105.250000,2105.250000,948
2020-06-11,2125.500000,2125.500000,2125.500000,2125.500000,2125.500000,0
2020-06-12,2131.000000,2131.000000,2131.000000,2131.000000,2131.000000,0
2020-06-15,2129.000000,2129.000000,2129.000000,2129.000000,2129.000000,0
2020-06-16,2124.000000,2124.000000,2124.000000,2124.000000,2124.000000,0
2020-06-17,2125.500000,2133.500000,2125.500000,2142.500000,2142.500000,138
2020-06-18,2152.000000,2152.000000,2152.000000,2146.750000,2146.750000,38
2020-06-19,2154.250000,2154.250000,2154.250000,2154.250000,2154.250000,0
2020-06-22,2155.500000,2155.500000,2155.500000,2155.500000,2155.500000,0
2020-06-23,2163.500000,2163.500000,2163.500000,2152.750000,2152.750000,300
2020-06-24,2163.750000,2163.750000,2163.750000,2163.750000,2163.750000,0
2020-06-25,2171.500000,2171.500000,2171.500000,2165.750000,2165.750000,46
2020-06-26,2173.000000,2179.500000,2173.000000,2173.750000,2173.750000,246
2020-06-29,2187.500000,2187.500000,2187.500000,2187.500000,2187.500000,0
2020-06-30,2172.000000,2172.000000,2172.000000,2172.000000,2172.000000,0
2020-07-01,2161.000000,2161.000000,2161.000000,2161.000000,2161.000000,0
2020-07-02,2163.500000,2163.500000,2163.500000,2165.250000,2165.250000,300
2020-07-03,2173.500000,2173.500000,2173.500000,2167.000000,2167.000000,200
2020-07-06,2170.250000,2170.250000,2170.250000,2170.250000,2170.250000,0
2020-07-07,2153.500000,2153.500000,2153.500000,2153.500000,2153.500000,0
2020-07-08,2163.751953,2163.751953,2163.751953,2154.250000,2154.250000,923
2020-07-09,2146.750000,2146.750000,2146.750000,2146.750000,2146.750000,0
2020-07-10,2139.500000,2139.500000,2139.500000,2139.500000,2139.500000,0
2020-07-13,2144.000000,2144.000000,2144.000000,2144.000000,2144.000000,0
2020-07-14,2168.250000,2168.250000,2168.250000,2168.250000,2168.250000,0
2020-07-15,2155.000000,2162.000000,2155.000000,2159.000000,2159.000000,361
2020-07-16,2156.500000,2156.500000,2156.500000,2156.500000,2156.500000,0
2020-07-17,2159.250000,2159.250000,2159.250000,2159.250000,2159.250000,0
2020-07-20,2149.000000,2149.000000,2149.000000,2149.000000,2149.000000,0
2020-07-21,2145.268066,2145.268066,2145.268066,2146.250000,2146.250000,1864
2020-07-22,2165.251953,2165.251953,2165.251953,2157.750000,2157.750000,5772
2020-07-23,2159.500000,2159.500000,2159.500000,2159.500000,2159.500000,0
2020-07-24,2157.737061,2157.737061,2157.737061,2156.000000,2156.000000,926
2020-07-27,2158.000000,2158.000000,2158.000000,2158.000000,2158.000000,0
2020-07-28,2151.500000,2151.500000,2151.500000,2151.500000,2151.500000,0
2020-07-29,2150.000000,2150.000000,2150.000000,2150.000000,2150.000000,0
2020-07-30,2152.250000,2152.250000,2152.250000,2152.250000,2152.250000,0
2020-07-31,2135.500000,2135.500000,2135.500000,2135.500000,2135.500000,0
2020-08-03,2147.500000,2147.500000,2147.500000,2147.500000,2147.500000,0
2020-08-04,2152.000000,2152.251953,2152.000000,2149.500000,2149.500000,462
2020-08-05,2144.000000,2144.000000,2143.768066,2140.250000,2140.250000,466
2020-08-06,2147.500000,2147.500000,2147.500000,2147.500000,2147.500000,0
2020-08-07,2146.250000,2146.250000,2146.250000,2146.250000,2146.250000,0
2020-08-10,2148.000000,2148.000000,2148.000000,2148.000000,2148.000000,0
2020-08-11,2136.750000,2136.750000,2136.750000,2136.750000,2136.750000,0
2020-08-12,2134.000000,2134.000000,2134.000000,2134.750000,2134.750000,14
2020-08-13,2126.750000,2126.750000,2126.750000,2126.750000,2126.750000,0
2020-08-14,2110.250000,2110.250000,2110.250000,2110.250000,2110.250000,0
2020-08-17,2116.000000,2117.500000,2116.000000,2118.750000,2118.750000,69
2020-08-18,2112.000000,2112.751953,2112.000000,2108.500000,2108.500000,472
2020-08-19,2118.500000,2120.000000,2118.500000,2112.500000,2112.500000,45
2020-08-20,2116.000000,2116.000000,2116.000000,2107.500000,2107.500000,45
2020-08-21,2117.750000,2117.750000,2117.750000,2117.750000,2117.750000,0
2020-08-24,2126.250000,2126.250000,2126.250000,2126.250000,2126.250000,0
2020-08-25,2116.000000,2116.000000,2116.000000,2116.000000,2116.000000,0
2020-08-26,2105.500000,2105.500000,2105.500000,2105.500000,2105.500000,0
2020-08-27,2113.000000,2113.000000,2113.000000,2097.500000,2097.500000,298
2020-08-28,2101.251953,2101.251953,2098.282959,2097.250000,2097.250000,7589
2020-09-01,2093.750000,2093.750000,2093.750000,2093.750000,2093.750000,0
2020-09-02,2103.750000,2103.750000,2103.750000,2103.750000,2103.750000,0
2020-09-03,2097.500000,2101.500000,2097.500000,2107.750000,2107.750000,466
2020-09-04,2109.250000,2109.250000,2109.250000,2109.250000,2109.250000,0
2020-09-07,2112.250000,2112.250000,2112.250000,2112.250000,2112.250000,0
2020-09-08,2144.500000,2144.500000,2144.500000,2144.500000,2144.500000,0
2020-09-09,2151.000000,2151.000000,2150.764893,2146.500000,2146.500000,570
2020-09-10,2160.500000,2160.500000,2160.500000,2160.500000,2160.500000,0
2020-09-11,2176.500000,2176.500000,2176.500000,2176.500000,2176.500000,0
2020-09-14,2174.000000,2174.092041,2168.500000,2163.500000,2163.500000,3220
2020-09-15,2163.250000,2163.250000,2163.250000,2163.250000,2163.250000,0
2020-09-16,2161.500000,2164.500000,2161.500000,2150.500000,2150.500000,81
2020-09-17,2154.000000,2154.000000,2154.000000,2154.000000,2154.000000,0
2020-09-18,2157.000000,2160.500000,2148.657959,2155.250000,2155.250000,2929
2020-09-21,2165.500000,2165.500000,2165.167969,2168.250000,2168.250000,472
2020-09-22,2167.500000,2172.500000,2167.500000,2167.000000,2167.000000,821
2020-09-23,2163.500000,2163.500000,2163.500000,2163.500000,2163.500000,0
2020-09-24,2160.000000,2160.000000,2160.000000,2160.000000,2160.000000,0
2020-09-25,2168.117920,2168.117920,2168.117920,2165.750000,2165.750000,657
2020-09-28,2150.250000,2150.250000,2150.250000,2150.250000,2150.250000,0
2020-09-29,2161.750000,2161.750000,2161.750000,2161.750000,2161.750000,0
2020-09-30,2147.250000,2147.250000,2147.250000,2147.250000,2147.250000,0
2020-10-01,2142.500000,2142.500000,2142.500000,2153.750000,2153.750000,17
2020-10-02,2142.500000,2142.500000,2142.500000,2144.750000,2144.750000,31
2020-10-05,2154.000000,2154.642090,2154.000000,2138.250000,2138.250000,462
2020-10-06,2130.500000,2130.500000,2130.500000,2130.500000,2130.500000,0
2020-10-07,2132.250000,2132.250000,2132.250000,2132.250000,2132.250000,0
2020-10-08,2140.250000,2140.250000,2140.250000,2140.250000,2140.250000,0
2020-10-09,2140.250000,2140.250000,2140.250000,2140.250000,2140.250000,0
2020-10-12,2132.250000,2132.250000,2132.250000,2132.250000,2132.250000,0
2020-10-13,2146.750000,2146.750000,2146.750000,2146.750000,2146.750000,0
2020-10-14,2147.750000,2147.750000,2147.750000,2147.750000,2147.750000,0
2020-10-15,2160.750000,2160.750000,2160.750000,2160.750000,2160.750000,0
2020-10-16,2164.750000,2164.750000,2164.750000,2164.750000,2164.750000,0
2020-10-19,2159.750000,2159.750000,2159.750000,2159.750000,2159.750000,0
2020-10-20,2161.000000,2161.500977,2161.000000,2160.000000,2160.000000,924
2020-10-21,2136.000000,2155.027100,2136.000000,2132.500000,2132.500000,275
2020-10-22,2132.250000,2132.250000,2132.250000,2132.250000,2132.250000,0
2020-10-23,2141.500000,2141.500000,2141.500000,2141.500000,2141.500000,0
2020-10-26,2142.000000,2142.000000,2142.000000,2142.000000,2142.000000,0
2020-10-27,2145.500000,2145.500000,2145.500000,2145.500000,2145.500000,0
2020-10-28,2153.500000,2153.500000,2153.500000,2153.500000,2153.500000,0
2020-10-29,2157.750000,2157.750000,2157.750000,2157.750000,2157.750000,0
2020-10-30,2140.500000,2140.500000,2140.500000,2140.500000,2140.500000,0
2020-11-02,2154.000000,2154.000000,2154.000000,2154.000000,2154.000000,0
2020-11-03,2145.000000,2145.500000,2145.000000,2133.250000,2133.250000,186
2020-11-04,2161.000000,2163.500000,2161.000000,2155.000000,2155.000000,757
2020-11-05,2141.500000,2142.000000,2140.219971,2139.000000,2139.000000,872
2020-11-06,2132.717041,2132.717041,2132.717041,2122.500000,2122.500000,250
2020-11-09,2106.000000,2106.000000,2106.000000,2106.000000,2106.000000,0
2020-11-10,2090.000000,2090.000000,2090.000000,2089.000000,2089.000000,520
2020-11-11,2088.000000,2088.000000,2088.000000,2088.000000,2088.000000,0
2020-11-12,2097.270996,2097.270996,2097.270996,2108.000000,2108.000000,6668
2020-11-13,2101.000000,2101.455078,2101.000000,2105.250000,2105.250000,1568
2020-11-16,2099.500000,2100.500000,2098.719971,2106.750000,2106.750000,599
2020-11-17,2103.250000,2103.250000,2103.250000,2103.250000,2103.250000,0
2020-11-18,2104.000000,2104.500000,2104.000000,2098.750000,2098.750000,72
2020-11-19,2107.250000,2107.250000,2107.250000,2107.250000,2107.250000,0
2020-11-20,2109.250000,2109.250000,2109.250000,2109.250000,2109.250000,0
